uuid,adm4_pcode,date,college_nearest,community_centre_nearest,school_nearest,shelter_nearest,town_hall_nearest,university_nearest,location1.adm4_en,location1.brgy_total_area
osmpa0008c4,ph063022055,01/01/2016,593.1878037,2585.17026,371.485153,3488.571439,989.3659626,293.5918589,Tanza-Esperanza,0.0561
osmpa0008c3,ph063022079,01/01/2016,457.2347181,2133.228601,562.7020508,3386.125849,1325.571021,559.9880747,Kasingkasing,0.0777
osmpa0008c2,ph063022116,01/01/2016,1573.218085,3358.686425,80.40047912,4117.920969,0,1231.16194,Nonoy,0.0771
osmpa0008c1,ph063022010,01/01/2016,2185.924513,1997.829379,342.9122442,1976.640726,1705.601039,1769.144073,Balabago,2.4307
osmpa0008c0,ph063022053,01/01/2016,0,2075.427543,185.4628085,3225.986366,1504.554409,4.330877514,East Timawa,0.0647
osmpa0008c8,ph063022063,01/01/2016,562.9127098,2698.176761,66.39345837,2516.658507,2241.275721,221.7655044,Gustilo,0.1149
osmpa0008bf,ph063022098,01/01/2016,3458.380756,2243.487261,0,2332.971605,2246.12704,3048.674616,M. V. Hechanova,0.8256
osmpa0008bd,ph063022174,01/01/2016,48.77048864,1502.849999,0,2698.773095,1532.817448,0,Taal,0.3282
osmpa0008bc,ph063022125,01/01/2016,1114.602044,3095.001133,732.5715346,4001.297436,591.7125462,814.7574176,Rizal Palapala I,0.0201
osmpa0008bb,ph063022108,01/01/2016,2210.126718,645.3580985,430.092907,631.1267406,650.6081251,1642.455926,Maria Cristina,0.0555
osmpa0008ba,ph063022068,01/01/2016,2726.272574,3530.27547,898.359994,3440.685027,2319.522341,2363.526951,Hinactacan,1.9748
osmpa0008b9,ph063022018,01/01/2016,1405.86563,945.4236938,198.8784405,773.1495222,951.346115,854.2774433,Benedicto (Jaro),0.1725
osmpa0008b8,ph063022048,01/01/2016,2837.098479,2342.411784,425.5241746,4474.756353,710.7440572,2932.890903,Dulonan,0.6855
osmpa0008b7,ph063022112,01/01/2016,578.3282624,1383.95411,29.33270433,1651.80299,1880.415967,25.16430935,Montinola,0.1257
osmpa0008b6,ph063022119,01/01/2016,1029.469293,1653.656508,516.5172861,3001.746106,910.431764,1046.934725,North San Jose,0.1353
osmpa0008be,ph063022105,01/01/2016,2199.315607,4456.986993,522.5291813,4693.92331,496.0038756,2217.317625,Mansaya-Lapuz,0.1597
osmpa0008c9,ph063022148,01/01/2016,858.2769896,2357.491346,153.1865379,3011.878248,624.8634411,495.2807088,San Agustin,0.189
osmpa0008ca,ph063022155,01/01/2016,3088.474248,1787.360829,0,4424.124059,168.1640288,3132.503355,San Jose (Arevalo),0.6191
osmpa0008cb,ph063022165,01/01/2016,2208.899415,181.2415722,408.3276439,155.2689154,177.9264214,1685.789242,Santa Rosa,0.3812
osmpa00094c,ph063022089,01/01/2016,1655.187661,3818.66211,80.59745797,4153.776066,552.0646164,1636.663453,Legaspi Dela Rama,0.1168
osmpa00094b,ph063022096,01/01/2016,648.5436753,3002.031302,45.77666337,2975.414959,1632.279574,480.0620246,Lopez Jaena Sur,0.2285
osmpa00094a,ph063022136,01/01/2016,1537.380838,3431.290475,514.365886,4247.006654,290.664761,1217.961824,Rima-Rizal,0.0141
osmpa000949,ph063022047,01/01/2016,1145.94392,3517.771047,562.185416,3543.657692,1163.082432,1046.664262,Don Esteban-Lapuz,0.2527
osmpa000948,ph063022191,01/01/2016,610.7966735,2544.848526,517.2770634,3799.128269,1284.15135,802.5373314,West Habog-Habog,0.0667
osmpa000947,ph063022113,01/01/2016,1843.0579,3818.408709,84.04329179,4310.742245,0,1747.389313,Muelle Loney-Montes,0.0873
osmpa000946,ph063022140,01/01/2016,1366.984821,3100.032774,262.0086622,3867.487486,223.0930895,1013.519878,Roxas Village,0.0382
osmpa000945,ph063022028,01/01/2016,1585.528184,917.3154428,80.10249701,722.1168361,922.977502,1008.800851,Seminario (Burgos Jalandoni),0.0489
osmpa000944,ph063022026,01/01/2016,6165.057373,5744.743479,277.9835068,5810.612723,233.9472409,5751.074632,Buntatala,1.5114
osmpa000943,ph063022016,01/01/2016,2059.111365,2966.397182,779.3264636,2878.516294,2972.121838,1673.401721,Banuyao,0.5619
osmpa000942,ph063022006,01/01/2016,1913.135385,353.1676512,253.9247762,384.9287881,358.0616246,1342.211441,Arguelles,0.1224
osmpa000941,ph063022193,01/01/2016,1531.022246,3271.84525,324.3346396,3850.979802,320.7714531,1292.543357,Yulo-Arroyo,0.0373
osmpa000940,ph063022078,01/01/2016,1797.478014,694.1957104,232.2284141,468.8072069,698.1889419,1232.829538,Calubihan,0.0345
osmpa00093f,ph063022008,01/01/2016,939.4487919,1901.478094,603.381041,3238.369505,629.5503116,986.8503294,North Avanceña,0.0975
osmpa0008d0,ph063022172,01/01/2016,498.0756209,2585.019842,771.7912671,3793.374181,1678.091239,703.6613487,South Baluarte,0.0967
osmpa0008cf,ph063022102,01/01/2016,1671.885615,3276.352576,189.0408901,3935.189727,22.59993245,1332.210798,Magsaysay,0.0723
osmpa0008ce,ph063022131,01/01/2016,611.4866412,2697.867775,250.8913924,3041.587991,506.134061,497.0972074,President Roxas,0.1974
osmpa0008cd,ph063022012,01/01/2016,1077.788665,3375.952446,186.4631062,3180.7876,1939.785857,829.7949728,Baldoza,0.3225
osmpa0008cc,ph063022032,01/01/2016,1527.719691,2909.460563,0,4251.701035,571.0374681,1671.552187,Calumpang,0.8811
osmpa00094e,ph063022090,01/01/2016,1183.375704,2796.147367,156.6831937,3558.521612,442.1664599,821.9947237,Liberation,0.0489
osmpa0009e8,ph063022057,01/01/2016,1089.559089,3039.19869,546.7736224,3933.787291,401.4883373,776.024262,Flores,0.0383
osmpa0009e9,ph063022075,01/01/2016,820.447052,2600.592774,308.5564624,3468.812993,776.6998103,462.2858389,Delgado-Jalandoni-Bagumbayan,0.0235
osmpa0017a4,ph063022057,01/01/2015,2009.161211,6844.14229,546.7736224,3933.787291,401.4883373,776.024262,Flores,0.0383
osmpa0015cf,ph063022160,01/01/2015,1091.315643,5244.406925,88.84187132,1018.63141,1817.644463,262.5350236,San Rafael,1.593
osmpa0015ce,ph063022085,01/01/2015,190.5389452,7785.334202,0,2666.293438,1405.608001,348.0989287,Laguda,0.0537
osmpa0015cd,ph063022132,01/01/2015,1260.975236,7990.881669,281.3408504,3724.307591,178.9339199,1151.978301,Progreso-Lapuz,0.2741
osmpa0015cc,ph063022092,01/01/2015,1401.467833,8305.578994,392.7653999,3898.749923,752.9294469,1370.429642,Libertad-Lapuz,0.0383
osmpa0015cb,ph063022054,01/01/2015,1490.891652,7222.590099,11.83687186,3613.629824,309.5026931,992.4604747,Edganzon,0.1033
osmpa0015ca,ph063022179,01/01/2015,5602.430832,10000,0,4939.052797,7455.239082,5184.124298,Tagbac,1.3724
osmpa0015c9,ph063022176,01/01/2015,2335.32721,4752.922636,0,2180.882762,1259.989997,644.5445949,Tabucan,0.3465
osmpa0015c8,ph063022138,01/01/2015,2096.627009,7350.666087,314.1180964,4232.66393,128.7195326,1284.187639,Rizal Ibarra,0.0291
osmpa0015d0,ph063022134,01/01/2015,5604.991955,1791.010294,6.151885514,5277.252918,1444.524532,3647.876601,Quezon,0.1627
osmpa0015c7,ph063022052,01/01/2015,2473.783467,5278.969661,485.7158545,3507.153874,1497.619691,425.8350977,East Baluarte,0.0931
osmpa0015c5,ph063022110,01/01/2015,2799.121327,5121.285553,298.7046469,3921.040989,1390.822589,890.5492918,Molo Boulevard,0.2428
osmpa0015c4,ph063022109,01/01/2015,7321.190812,543.4522027,485.5106593,6345.882621,3490.566548,5559.874942,Mohon,0.1506
osmpa0015c3,ph063022020,01/01/2015,2005.097201,8547.828563,0,4500.230194,499.132618,1944.744882,Monica Blumentritt,0.0626
osmpa0015c2,ph063022040,01/01/2015,1829.54771,6812.391886,0,0,3653.811582,1251.456425,Cuartero,0.2656
osmpa0015c1,ph063022152,01/01/2015,5449.424185,5521.262419,2323.437505,3020.873845,4937.950308,4898.923652,Hibao-An Norte,0.88
osmpa0015c0,ph063022015,01/01/2015,49.8299117,7326.691977,148.6248808,2355.684183,1580.946557,0,Bantud,0.1261
osmpa0015bf,ph063022118,01/01/2015,2358.872317,5669.800158,740.0725527,3778.409136,1353.212082,456.5493394,North Baluarte,0.1259
osmpa00154a,ph063022137,01/01/2015,2148.932732,6602.963328,771.3824129,3881.080451,751.0684966,616.3341748,Rizal Estanzuela,0.0351
osmpa0015c6,ph063022149,01/01/2015,2952.883625,4300.159866,479.2325558,3485.405345,529.7509366,898.1083453,San Antonio,0.2179
osmpa0015d1,ph063022035,01/01/2015,2264.516806,5717.604054,434.0509798,3473.770363,1590.06726,302.5051197,Cochero,0.0588
osmpa0015d2,ph063022029,01/01/2015,947.5432122,8722.734966,110.0565355,2792.056991,2387.70338,605.9485792,Caingin,0.2427
osmpa0015d3,ph063022194,01/01/2015,5699.233968,1175.249289,0,5511.755965,1504.672034,3703.891964,Yulo Drive,0.5085
osmpa00166d,ph063022014,01/01/2015,919.398077,8487.565309,436.0320143,3390.657461,1372.846602,910.1342111,Sinikway (Bangkerohan Lapuz),0.081
osmpa00166c,ph063022074,01/01/2015,1791.778664,6548.715479,389.1963544,3530.280599,745.1776895,454.0590522,Jalandoni-Wilson,0.0601
osmpa00166b,ph063022034,01/01/2015,1692.978047,7289.856118,71.36084089,694.3909313,3515.85084,1115.323426,El 98 Castilla (Claudio Lopez),0.0161
osmpa0015e3,ph063022182,01/01/2015,1801.013866,6988.567452,0,466.7559131,3542.394542,1232.509941,Taytay Zone Ii,0.0576
osmpa0015e2,ph063022167,01/01/2015,5691.907323,1961.971017,411.2986565,5677.212835,1519.51346,3654.370215,Santo Niño Norte,0.1965
osmpa0015e1,ph063022196,01/01/2015,3189.016624,5282.250738,129.8896369,1101.147506,2848.113746,2621.889136,Pale Benedicto Rizal (Mandurriao),0.3526
osmpa0015e0,ph063022038,01/01/2015,2186.042501,8639.713782,93.42558955,4671.894713,0,2112.069996,Concepcion-Montes,0.2205
osmpa0015df,ph063022122,01/01/2015,2074.243988,7806.955178,0,4414.319664,34.96582098,1734.82273,Ortiz,0.0962
osmpa0015de,ph063022150,01/01/2015,1494.587256,6197.28597,0,2996.001295,1210.441942,0,San Felix,0.0974
osmpa0015dd,ph063022123,01/01/2015,1989.64646,7174.891077,509.3245649,4051.770852,223.0531215,1069.299971,Osmeña,0.0313
osmpa0015dc,ph063022077,01/01/2015,550.0566383,8184.037502,182.7518983,1978.198828,2437.947578,192.1256244,Jereos,0.177
osmpa0015db,ph063022099,01/01/2015,212.5372972,8002.350073,0,1984.616856,1862.873761,3.639567062,Burgos-Mabini-Plaza,0.2388
osmpa0015da,ph063022183,01/01/2015,1287.937462,9104.71636,0,2925.216095,2402.396819,1005.571641,Ticud (La Paz),1.1731
osmpa0015d9,ph063022114,01/01/2015,496.6457923,6251.963069,32.42088731,1925.479978,1179.349592,97.53964538,Nabitasan,0.795
osmpa0015d8,ph063022197,01/01/2015,1965.51608,6523.700805,653.349961,3823.158978,739.4970471,526.3613533,Kahirupan,0.0299
osmpa0015d7,ph063022158,01/01/2015,2126.731816,5008.341444,214.824917,2695.633534,1319.228777,244.4469269,San Pedro (Molo),0.2501
osmpa0015d6,ph063022164,01/01/2015,6008.394814,1209.254154,78.38449809,5385.987885,1995.754498,4148.349359,Santa Filomena,0.3493
osmpa0015d5,ph063022095,01/01/2015,570.1848689,8385.307841,48.78439762,2769.12153,2052.888949,299.2554343,Lopez Jaena Norte,0.1136
osmpa0015d4,ph063022144,01/01/2015,3795.337765,6603.100207,1623.963243,1304.634644,4697.370653,3217.841362,Sambag,1.2658
osmpa001549,ph063022126,01/01/2015,2156.61629,6974.633986,621.1499233,4100.961703,374.083209,976.7241011,Rizal Palapala Ii,0.028
osmpa00166e,ph063022030,01/01/2015,3618.997938,3330.04098,0,2291.052835,1684.326377,2503.741937,Calahunan,1.6467
osmpa001548,ph063022001,01/01/2015,7124.122545,0,45.61468954,6337.608271,3143.362823,5283.32795,Santa Cruz,0.5633
osmpa001546,ph063022022,01/01/2015,2159.631065,6387.101919,733.137939,3784.04352,964.7663876,463.1741392,Bonifacio Tanza,0.0428
osmpa0014bf,ph063022115,01/01/2015,2916.849484,3491.171182,417.7267635,2093.992442,896.821675,1305.589094,Navais,1.2421
osmpa0014be,ph063022177,01/01/2015,3569.649895,8228.742444,1000.418342,1890.00493,5562.488517,3056.328833,Tacas,3.6503
osmpa0014bd,ph063022043,01/01/2015,1603.549991,6334.765689,176.5199685,3262.891958,1119.793816,70.25476202,Mabolo-Delgado,0.0524
osmpa0014bc,ph063022011,01/01/2015,4547.059862,10000,354.219375,3956.12619,6285.211843,4131.551335,Balantang,1.9534
osmpa0014bb,ph063022181,01/01/2015,2650.682993,4892.926601,391.3533545,2887.558942,1232.974966,803.2493582,Tap-Oc,0.0601
osmpa0014ba,ph063022159,01/01/2015,731.7344566,7989.135897,64.92060695,1810.942786,2740.628611,386.0184268,San Pedro (Jaro),0.0616
osmpa0014b9,ph063022060,01/01/2015,4215.714594,2989.779693,58.01688083,3826.84019,21.51435303,2185.44483,South Fundidor,0.7899
osmpa0014b8,ph063022023,01/01/2015,6604.123607,560.2204739,41.0462163,5972.039566,2553.765531,4720.434228,Bonifacio (Arevalo),0.3728
osmpa0014c0,ph063022071,01/01/2015,1997.309919,5800.355208,322.5748067,3364.023145,1420.843999,41.65471361,Infante,0.0897
osmpa0014b7,ph063022161,01/01/2015,2448.689335,7700.760396,402.943951,700.2902951,4360.081116,1882.380925,San Roque,0.0545
osmpa0014b5,ph063022041,01/01/2015,1122.500422,8269.549075,0,1406.780031,3127.807894,728.1849666,Cubay,1.0505
osmpa0014b4,ph063022154,01/01/2015,639.8917365,7662.308584,108.1199108,1769.512543,2587.411689,83.65889595,San Jose (Jaro),0.038
osmpa0014b3,ph063022097,01/01/2015,1387.800623,7605.370574,320.4523428,956.7160799,3306.045727,817.5929391,Luna (Jaro),0.0387
osmpa0014b2,ph063022080,01/01/2015,2869.159169,4746.922468,725.3376453,3225.429751,1007.849146,889.6768831,Katilingban,0.0484
osmpa0014b1,ph063022033,01/01/2015,4791.011874,10000,477.7924271,3862.85695,6736.639422,4376.336076,Camalig,0.5585
osmpa0014b0,ph063022064,01/01/2015,3444.529468,4827.557631,411.4705964,1441.294736,2945.61719,2804.856937,Guzman-Jesena,0.8889
osmpa0014af,ph063022189,01/01/2015,1267.677766,6612.801674,0,3063.04574,853.319494,341.8835365,Villa Anita,0.1176
osmpa0014ae,ph063022178,01/01/2015,2208.472735,5425.068178,0,675.3612644,2823.968029,1695.502845,Abeto Mirasol Taft South (Quirino Abeto),0.544
osmpa0014b6,ph063022186,01/01/2015,1943.922962,6220.073198,321.3778626,3372.353644,1207.308517,35.32895151,Timawa Tanza Ii,0.0446
osmpa0014c1,ph063022188,01/01/2015,2465.046876,8626.200829,353.1814335,4937.307294,33.78635559,2371.851073,Veterans Village,0.2329
osmpa0014c2,ph063022045,01/01/2015,1660.041583,7048.128571,124.0733816,692.9471171,3452.844646,1085.539454,Desamparados,0.0271
osmpa0014c3,ph063022168,01/01/2015,6394.03623,159.3043402,0,6181.175709,2197.693904,4384.70998,Santo Niño Sur,0.9807
osmpa001545,ph063022201,01/01/2015,930.2671126,8269.995652,390.8224813,1925.82079,2628.460225,574.7535173,Tabuc Suba (La Paz),0.9401
osmpa001544,ph063022156,01/01/2015,3244.452567,4504.084379,0,4000.034407,795.6511619,1170.241116,San Juan,0.3183
osmpa001543,ph063022005,01/01/2015,919.398077,8279.035213,455.5180084,3390.657461,1224.446467,910.5572727,Alalasan Lapuz,0.0729
osmpa001542,ph063022021,01/01/2015,648.9696559,6455.342104,0,1045.561443,2148.838558,486.5076238,Bolilao,0.3538
osmpa001541,ph063022094,01/01/2015,1350.001887,8948.658359,88.92102214,3687.856127,767.6704453,1208.170454,Loboc-Lapuz,1.4025
osmpa001540,ph063022171,01/01/2015,4160.233779,1445.351547,240.7187831,3391.428576,736.9689513,2483.345949,So-Oc,2.2546
osmpa00153f,ph063022106,01/01/2015,1049.060757,7945.099458,324.3480154,1354.125648,3050.976389,586.1686953,Marcelo H. Del Pilar,0.2982
osmpa00153e,ph063022073,01/01/2015,1061.528869,8310.49683,434.7141643,3561.823592,841.9858152,1099.099458,Jalandoni Estate-Lapuz,0.1296
osmpa00153d,ph063022157,01/01/2015,0,7673.58704,57.41430438,1880.700401,1821.875373,48.39566518,San Nicolas,0.1468
osmpa00153c,ph063022093,01/01/2015,2508.829361,7493.899963,638.7235957,511.9071147,4398.963332,1937.586349,Lopez Jaena (Jaro),0.048
osmpa00153b,ph063022170,01/01/2015,2207.653293,7897.413414,232.6131102,862.0946183,4156.47451,1655.658244,Simon Ledesma,0.06
osmpa00153a,ph063022062,01/01/2015,1874.801804,6853.229991,490.7964024,3827.305392,565.9188844,719.6524054,Gloria,0.0235
osmpa001539,ph063022121,01/01/2015,2299.90415,9195.817443,511.2174712,4800.126833,358.3070829,2328.391115,Obrero-Lapuz,0.3138
osmpa001538,ph063022117,01/01/2015,3564.789594,3424.07214,0,3366.735667,0,1570.168139,North Fundidor,0.6989
osmpa001537,ph063022139,01/01/2015,116.1630176,7804.736063,1.464766489,2548.43092,1702.906551,162.1950887,Railway,0.0664
osmpa001536,ph063022091,01/01/2015,1850.043052,7377.546931,48.09684833,515.9099255,3705.794756,1272.212849,"Libertad, Santa Isabel",0.0458
osmpa001535,ph063022124,01/01/2015,843.9594012,6940.103293,28.55899797,1298.937376,2517.949603,271.373023,Our Lady Of Lourdes,0.2331
osmpa0014c5,ph063022169,01/01/2015,2251.357388,8229.93045,100.6846974,4680.367409,0,2105.407242,Santo Rosario-Duran,0.1146
osmpa0014c4,ph063022069,01/01/2015,1567.553402,6866.970785,328.5210023,3511.157759,585.9023249,652.5429819,Hipodromo,0.0535
osmpa001547,ph063022025,01/01/2015,1590.756625,6030.434053,275.2541724,369.4409744,2987.489419,1107.949349,Buhang Taft North,0.3304
osmpa0014ac,ph063022084,01/01/2015,826.3526023,7620.017609,255.724886,1202.675612,2765.912384,259.4927562,Our Lady Of Fatima,0.1906
osmpa00166f,ph063022024,01/01/2015,3751.493912,10000,0,3066.254649,5660.729437,3338.224562,Buhang,1.3994
osmpa001670,ph063022199,01/01/2015,1899.484024,9513.108062,556.4328198,3028.468272,3018.708263,1546.683678,San Isidro (La Paz),0.4262
osmpa00178c,ph063022007,01/01/2015,1664.384425,7770.590094,77.81731563,4037.230473,20.69712954,1466.549341,Arsenal Aduana,0.0773
osmpa00178b,ph063022120,01/01/2015,3072.905359,4620.773831,196.1734989,1609.70848,2232.341988,2315.751078,Oñate De Leon,0.5055
osmpa00178a,ph063022017,01/01/2015,2189.294293,5945.709521,658.8028665,3712.861737,842.8346297,373.5196662,Baybay Tanza,0.2543
osmpa001789,ph063022135,01/01/2015,2690.841952,8753.583393,356.8555528,1718.828044,4700.389187,2236.289348,Quintin Salas,0.8159
osmpa001788,ph063022200,01/01/2015,1801.946314,7025.834977,350.9920964,3841.405899,400.9374067,859.811441,San Jose (City Proper),0.0304
osmpa001719,ph063022050,01/01/2015,2492.318903,6815.692132,473.1766043,63.93856894,4124.839123,1914.492222,Dungon A,0.2111
osmpa001718,ph063022086,01/01/2015,5470.464498,10000,848.5314151,4071.856537,7474.8247,5036.047072,Lanit,2.4507
osmpa001717,ph063022101,01/01/2015,53.36796234,7828.058185,0,1979.39876,1970.10702,0,Magdalo,0.1045
osmpa00178d,ph063022192,01/01/2015,2066.589748,5413.850471,305.9796285,3352.274104,1521.006901,102.4445377,West Timawa,0.1052
osmpa001716,ph063022087,01/01/2015,1552.389234,8724.965006,229.3690321,4043.33955,146.7206254,1562.681178,Lapuz Norte,0.3448
osmpa001714,ph063022129,01/01/2015,2586.39579,5001.398464,543.4745175,3191.301164,1253.251369,556.5050632,Poblacion Molo,0.066
osmpa001713,ph063022019,01/01/2015,4464.340803,10000,0,4343.858227,5774.542349,4071.399791,Bito-On,1.6052
osmpa001712,ph063022056,01/01/2015,2016.499716,7275.906034,109.4986294,275.2905398,3852.343036,1438.231499,Fajardo,0.0566
osmpa001711,ph063022076,01/01/2015,736.0011359,7655.448155,74.40326901,1706.702647,2701.598807,193.8671882,Javellana,0.0294
osmpa001710,ph063022128,01/01/2015,2692.741773,5672.678565,172.6323244,474.9934201,3258.056991,2143.489782,Phhc Block 22 Nha,0.1994
osmpa00170f,ph063022065,01/01/2015,2921.610345,4758.542476,503.1615963,3569.593215,992.0940052,854.063481,Habog-Habog Salvacion,0.1306
osmpa00170e,ph063022051,01/01/2015,2878.862972,6579.96187,889.5835003,398.8211084,4232.682242,2310.84226,Dungon B,0.5315
osmpa00170d,ph063022104,01/01/2015,1706.097056,6385.987328,309.96719,3432.458442,986.7774767,250.9395369,Malipayon-Delgado,0.0245
osmpa001715,ph063022173,01/01/2015,3233.945833,4060.888187,499.9390679,3078.082719,509.6647627,1355.30009,South San Jose,0.2666
osmpa00178e,ph063022049,01/01/2015,3204.902335,5965.906565,548.103697,761.0584833,3716.890787,2652.243493,Dungon,0.9518
osmpa00178f,ph063022031,01/01/2015,5034.685891,2685.644803,762.1920792,5181.897535,940.2987091,2982.448431,Calaparan,0.3253
osmpa001790,ph063022107,01/01/2015,2010.724293,7526.794533,0,4337.645808,76.14676286,1473.858742,Maria Clara,0.0596
osmpa0017a3,ph063022088,01/01/2015,751.945458,7990.806108,396.6268558,3232.822607,816.893506,722.7847164,Lapuz Sur,0.1232
osmpa0017a2,ph063022202,01/01/2015,345.1200488,7895.522659,51.95692993,2838.788416,1364.091823,452.1799283,Rizal (La Paz),0.0778
osmpa0017a1,ph063022185,01/01/2015,2090.381765,6170.80889,457.8716935,3505.519063,1316.155072,171.7750651,Timawa Tanza I,0.0181
osmpa0017a0,ph063022146,01/01/2015,753.1655969,7267.713107,0,3010.295368,538.3963521,446.1191474,Sampaguita,0.1348
osmpa00179f,ph063022061,01/01/2015,2312.867213,8052.570351,0,4699.56858,36.99344408,2019.892337,General Hughes-Montes,0.0908
osmpa00179e,ph063022046,01/01/2015,477.018352,8240.7762,0,2907.081936,1549.807807,430.2749034,Divinagracia,0.0896
osmpa00179d,ph063022151,01/01/2015,2633.852191,7115.451951,657.0242505,439.7941787,4470.496764,2056.403253,San Isidro (Jaro),1.5071
osmpa00179c,ph063022166,01/01/2015,6507.734402,432.8142672,0,5778.836001,2534.67516,4668.120941,Santo Domingo,0.4078
osmpa00179b,ph063022009,01/01/2015,1219.38562,6725.677246,297.4159903,796.6112621,2856.48051,687.6551142,Bakhaw,0.2456
osmpa00179a,ph063022163,01/01/2015,1188.872214,7145.81766,281.7346262,918.1068712,2926.120702,627.5248482,San Vicente,0.1289
osmpa001799,ph063022036,01/01/2015,3428.961897,3857.405605,173.407587,3929.438331,298.894629,1359.366548,Compania,0.2227
osmpa001798,ph063022004,01/01/2015,2290.509802,4451.428154,271.8404551,1287.269062,1308.301383,1336.105141,Airport (Tabucan Airport),1.0117
osmpa001797,ph063022103,01/01/2015,100.4261977,6966.644105,0,1748.982797,1849.210353,0,Magsaysay Village,0.2994
osmpa001796,ph063022133,01/01/2015,983.271368,8179.533235,661.7790585,3485.238264,945.7989201,1008.615737,Punong-Lapuz,0.0521
osmpa001795,ph063022198,01/01/2015,219.7451315,7421.316949,56.08393994,2669.258117,1284.88873,100.131811,Luna (La Paz),0.1097
osmpa001794,ph063022070,01/01/2015,1169.519129,6247.916437,32.05959592,2768.786783,1099.358604,36.89713089,Inday,0.1466
osmpa001793,ph063022072,01/01/2015,1991.661359,9755.17758,0,3571.579778,1680.299166,1762.489366,Ingore,2.832
osmpa001792,ph063022067,01/01/2015,4379.495738,4453.968053,953.9491283,2015.979104,3470.627978,3838.564131,Hibao-An Sur,2.1605
osmpa001791,ph063022044,01/01/2015,1924.097979,7702.614148,265.0360448,719.2563842,3851.356823,1361.974969,Democracia,0.0722
osmpa00170c,ph063022195,01/01/2015,2032.502018,8090.616594,86.57940852,4506.13056,104.6499351,1942.776786,Zamora-Melliza,0.1539
osmpa00170b,ph063022003,01/01/2015,665.2994254,8164.006073,233.6305327,3128.95259,1333.161725,655.2730494,Aguinaldo,0.0652
osmpa00170a,ph063022090,01/01/2015,1517.274187,7045.171793,156.6831937,3558.521612,442.1664599,821.9947237,Liberation,0.0489
osmpa001709,ph063022100,01/01/2015,362.7383815,8038.805753,170.8071169,2860.544516,1549.807807,430.2777348,Macarthur,0.0442
osmpa001683,ph063022187,01/01/2015,4545.847276,7402.752231,2385.452414,2173.3779,5941.285888,3971.146021,Ungka,0.7416
osmpa001682,ph063022127,01/01/2015,3001.872492,5652.921549,239.7811116,673.5133981,3287.610656,2451.288213,Phhc Block 17,0.137
osmpa001681,ph063022042,01/01/2015,615.0895163,7473.33223,51.76431217,3010.732415,502.1200793,438.6535905,Danao,0.1989
osmpa001680,ph063022055,01/01/2015,1789.063944,6334.588379,371.485153,3488.571439,989.3659626,293.5918589,Tanza-Esperanza,0.0561
osmpa00167f,ph063022079,01/01/2015,2621.712729,5102.785688,562.7020508,3386.125849,1325.571021,559.9880747,Kasingkasing,0.0777
osmpa00167e,ph063022116,01/01/2015,1900.097786,7354.987462,80.40047912,4117.920969,0,1231.16194,Nonoy,0.0771
osmpa00167d,ph063022010,01/01/2015,2185.924513,9001.698993,342.9122442,1976.640726,4049.527057,1769.144073,Balabago,2.4307
osmpa00167c,ph063022053,01/01/2015,1969.62615,5418.528356,185.4628085,3225.986366,1504.554409,4.330877514,East Timawa,0.0647
osmpa00167b,ph063022098,01/01/2015,3458.380756,9233.687569,0,2332.971605,5445.24039,3048.674616,M. V. Hechanova,0.8256
osmpa00167a,ph063022105,01/01/2015,2199.315607,9197.443151,522.5291813,4693.92331,496.0038756,2217.317625,Mansaya-Lapuz,0.1597
osmpa001679,ph063022174,01/01/2015,1664.91762,5357.832175,0,2698.773095,1532.817448,0,Taal,0.3282
osmpa001678,ph063022125,01/01/2015,2148.96486,6812.099173,732.5715346,4001.297436,591.7125462,814.7574176,Rizal Palapala I,0.0201
osmpa001677,ph063022108,01/01/2015,2210.126718,7666.127084,430.092907,631.1267406,4120.106006,1642.455926,Maria Cristina,0.0555
osmpa001676,ph063022068,01/01/2015,2726.272574,10000,898.359994,3440.685027,4024.097553,2363.526951,Hinactacan,1.9748
osmpa001675,ph063022018,01/01/2015,1405.86563,7563.844313,198.8784405,773.1495222,3360.332663,854.2774433,Benedicto (Jaro),0.1725
osmpa001674,ph063022048,01/01/2015,4850.507339,2342.411784,425.5241746,4474.756353,727.6828081,2932.890903,Dulonan,0.6855
osmpa001673,ph063022112,01/01/2015,578.3282624,7009.572425,29.33270433,1651.80299,2355.649665,25.16430935,Montinola,0.1257
osmpa001672,ph063022119,01/01/2015,2907.023839,4513.826262,516.5172861,3001.746106,910.431764,1046.934725,North San Jose,0.1353
osmpa001671,ph063022175,01/01/2015,1565.364778,7791.677986,0,826.8584155,3560.601048,1062.712188,Tabuc Suba (Jaro),1.2941
osmpa001684,ph063022063,01/01/2015,562.9127098,8326.171861,66.39345837,2516.658507,2241.275721,221.7655044,Gustilo,0.1149
osmpa0017a5,ph063022075,01/01/2015,1634.141056,6715.345053,308.5564624,3468.812993,776.6998103,462.2858389,Delgado-Jalandoni-Bagumbayan,0.0235
osmpa001685,ph063022148,01/01/2015,858.2769896,6924.778511,153.1865379,3011.878248,624.8634411,495.2807088,San Agustin,0.189
osmpa001687,ph063022165,01/01/2015,2208.899415,6340.338731,358.4785961,155.2689154,3507.611759,1685.789242,Santa Rosa,0.3812
osmpa001708,ph063022089,01/01/2015,1655.187661,8412.950887,80.59745797,4153.776066,552.0646164,1636.663453,Legaspi Dela Rama,0.1168
